0,1,2,3,4,5,6,7,8,9,10,11,12,target
-0.16141377,0.91599387,0.89053375,0.7876165,0.39253303,-0.9123481,-1.4196929,2.0398939,-1.087741,0.24873246,-0.3724383,-0.70724225,-0.57183415,2
-0.021689601,1.0831594,0.012603591,-0.2792171,0.39253303,-1.3157543,-1.31598,0.38676888,-1.1226699,0.11329253,-1.250148,-1.23405,-0.23326014,2
1.0198905,0.44235802,-0.17825079,0.7876165,-0.6591826,-1.3778168,-1.3367225,0.46942514,-0.96548957,2.0545983,-1.1577576,-1.3364849,-0.426731,2
0.9563796,1.9282745,-0.3309343,0.9400213,-0.7906471,-1.4864262,-1.5545197,1.378644,-0.7559157,0.7182576,-0.78819555,-1.23405,-0.7330599,2
0.6007181,1.315334,0.9668755,1.0924261,0.72119415,-0.83476996,-1.0878115,0.6347377,-0.21451662,2.5512114,-0.46482882,-1.5120875,-0.16876987,2
-0.19952036,1.0088637,-0.17825079,0.025592502,-0.7906471,-1.1761137,-1.3574651,0.38676888,-1.0702765,2.3615956,-1.0653671,-1.23405,-0.20101501,2
0.76584667,0.2751924,1.3104134,1.5496404,0.3268008,-1.0675043,-1.1707819,0.30411264,-0.07480073,1.6392492,-0.97297657,-1.1608822,0.008578425,2
0.53720707,2.151162,1.9593183,1.7020452,0.7869264,-0.40033242,-1.0463264,-0.68776244,-0.82577366,1.5670146,-1.2963433,-0.9852797,-0.37836328,2
-0.9870566,0.6931064,-0.101909034,-0.1268123,-0.26478925,-1.532973,-1.5337771,0.38676888,-1.4894242,0.21261515,-1.3425386,-1.1169816,-0.765305,2
-0.26303136,0.09873985,-0.25459254,0.025592502,-0.9221116,-1.3157543,-1.5130345,1.0480189,-1.6466045,2.199067,-1.7582959,-1.4096526,-0.89428556,2
1.5025741,0.21018358,0.508825,0.17799729,-0.5934504,-0.8658012,-1.31598,0.71739393,-0.59873533,2.1087742,-1.5273196,-1.2925843,-0.28162786,2
0.9309752,3.1262946,0.39431235,0.33040208,-0.3305215,-0.8658012,-1.4093215,1.378644,-0.91309613,1.2058414,-1.4349291,-1.2486836,-0.023666719,2
0.53720707,1.5103605,0.508825,1.0924261,0.12960412,-0.6796137,-1.2641234,0.6347377,-0.30183905,1.0252547,-1.1577576,-1.5120875,0.008578425,2
0.3720785,1.8539786,-0.3309343,0.17799729,1.3127842,-1.0054418,-1.3263513,0.6347377,-0.406626,2.3345075,-1.6659054,-1.5120875,0.28266215,2
0.24505655,0.2844794,0.088945344,0.17799729,1.3127842,-0.9123481,-1.3367225,1.4613003,-0.21451662,1.9281877,-1.6197101,-1.4242862,0.2987847,2
1.4644675,1.686813,1.5012678,1.5496404,-0.26478925,-0.29172304,-1.2537522,1.7092689,-0.406626,1.883041,-1.5735148,-1.4535533,-0.6040793,2
