num__lights,num__T1,num__RH_1,num__T2,num__RH_2,num__T3,num__RH_3,num__T4,num__RH_4,num__T5,num__RH_5,num__T6,num__RH_6,num__T7,num__RH_7,num__T8,num__RH_8,num__T9,num__RH_9,num__T_out,num__Press_mm_hg,num__RH_out,num__Windspeed,num__Visibility,num__Tdewpoint,num__rv1,num__rv2,num__hour,num__day,num__month,num__weekday
-0.47823364,0.25553665,1.2368469,0.6277033,0.81403387,-0.13609715,1.6242195,-0.27405548,2.1726363,-0.50178975,0.693194,0.4414224,1.1891956,-0.8354363,1.7454431,-1.0267721,1.4141378,-0.40844107,1.8526591,0.44735184,0.8228719,0.63052624,0.80402195,0.14816642,1.0386847,-0.5515811,-0.5515811,0.36573896,-1.311278,-0.8257716,0.5009311
-0.47823364,0.9786361,0.38670245,0.3596482,0.9376853,1.0567814,-0.22645344,1.0636412,0.091142215,1.0817112,-0.42387182,0.78608984,-0.4740082,1.3904711,0.8709593,0.70766044,-0.010353058,1.5509588,0.38143143,0.6982967,-0.34276646,0.21482879,-0.971307,-1.0923704,1.0746694,-0.78183454,-0.78183454,-0.6430798,0.2234383,1.4151669,-0.50560635
0.77904093,-0.8519691,0.98154825,-0.19160631,0.71263963,-1.1892242,1.4278426,-2.0246015,1.6155077,-1.5684744,0.06536215,0.19523136,0.98124164,-1.6452876,1.3419107,-1.9932516,1.1847634,-1.6327705,1.0817702,0.3156058,0.8456383,0.21482879,2.1696596,0.14816642,0.6028714,0.76558036,0.76558036,1.3745577,1.5220444,-1.572751,0.5009311
-0.47823364,1.7516044,-0.47110093,1.4318686,-0.8206387,2.0050948,-0.36216944,1.9104698,-0.69309354,2.145391,-1.2808595,1.281098,-1.5142277,1.8640684,0.63429135,1.2643526,-0.14483969,1.8416779,0.10198421,1.8589169,-0.5294507,-1.5378416,-0.42505193,0.14816642,1.1546351,-0.911551,-0.911551,-1.6518986,-0.83905756,1.4151669,-1.5121437
-0.47823364,-0.8311904,0.64966005,-0.46571913,0.66317904,-0.8847657,1.8062024,-1.5857458,1.868537,-1.0756961,0.52036077,-0.21672831,1.4546233,-1.8820863,1.5991503,-2.0927422,1.3215983,-1.4838655,2.2935112,-0.023169816,1.287306,1.091164,-0.42505193,2.0512626,0.68683547,1.4203776,1.4203776,-0.93131375,1.049824,-1.572751,-1.5121437
2.0363154,-0.1413369,1.3159895,0.23697893,0.7818845,0.06465693,1.2849295,-0.27405548,1.2185537,-0.59493685,0.22788794,0.22805683,1.4271709,-0.9609395,1.2256184,-0.9358094,0.818661,-0.59539944,1.498532,0.39088926,0.83197844,0.7428769,0.59917635,-0.006900681,1.0266899,-1.6253916,-1.6253916,0.36573896,-1.4293331,-0.8257716,-0.0023376218
-0.47823364,0.00619201,0.470951,-0.6292782,1.3086398,0.64584553,-0.010541592,0.45737037,0.057869263,0.5794894,-0.41945434,-0.59257996,-0.053498037,0.348557,0.111676894,0.5480208,0.5852306,0.44693506,0.9308045,-0.5501541,-0.26991406,1.1585743,-1.2444345,-2.7276235,0.075097494,-0.39040306,-0.39040306,-1.6518986,-0.2487821,0.6681874,-0.0023376218
-0.47823364,-1.5148103,-0.837029,-1.5212806,-0.22463857,-1.2840556,-0.13700424,-1.049367,-0.5897926,-1.231342,0.6554615,-1.1123166,0.7266238,-1.2143141,-0.68753326,-0.6799766,0.1606371,-0.9378808,-0.20946866,-1.3939563,-1.155526,1.3608055,-1.2444345,-1.9381909,-0.9044829,-0.28521293,-0.28521293,-0.93131375,-1.0751678,-0.07879211,-1.5121437
-0.47823364,-0.97040784,-0.088153,-0.809496,0.21803373,-0.7400231,-0.07223069,-1.0054814,-0.03266412,-0.522823,-0.74745095,-0.08378516,0.61231863,-0.8701667,-0.07683459,-0.8385929,1.0713037,-0.6731609,0.22415633,-0.013759383,-1.1873989,0.023832671,1.2137133,-0.006900681,0.09109064,0.1729964,0.1729964,-0.93131375,-1.6654433,-0.07879211,-0.50560635
-0.47823364,0.9973369,1.6044769,1.3818922,0.8062615,1.1116837,0.7883322,1.4326049,1.0815929,1.4062237,-0.2365714,2.130293,-1.7144543,1.3904711,1.1590939,0.38940448,0.8657313,1.5438681,0.7758237,1.9530212,0.3379481,-0.6952115,0.3260488,0.14816642,1.9782823,0.571685,0.571685,0.65397286,0.4595485,1.4151669,0.5009311
-0.47823364,0.19320048,-0.07113309,0.8412387,-0.5238751,0.05855667,-0.29122698,0.31596136,-0.10462655,0.42727757,0.36022776,0.80906767,-1.480771,0.7436725,-0.34445357,-0.014811332,-1.0542254,0.645475,0.0049348073,0.6292869,-0.37919265,-1.4367259,1.5551227,0.14816642,-0.22477406,-1.6488885,-1.6488885,0.22162198,-1.0751678,0.6681874,-0.0023376218
-0.47823364,-2.9921772,1.3227974,-1.9301783,1.2253811,-2.4869163,1.078271,-2.7609034,1.1976613,-2.2769935,-0.073235735,-0.024152216,1.4546233,-2.2088685,0.8661592,-2.2072983,1.4613149,-2.2283902,0.6553723,-0.09845328,2.0477028,1.1585743,-0.015360616,1.3887032,0.6348577,0.9881265,0.9881265,0.5098559,0.8137138,-1.572751,1.0041997
-0.47823364,1.6830347,-0.34345162,3.0674589,-1.6186029,1.9102635,-0.68912166,1.8682096,-0.3229642,1.838907,-1.0309048,2.401103,-1.720876,1.769349,0.043341484,0.90107006,-0.60785794,1.9905828,-0.18778741,2.0188942,-0.37919265,-1.5378416,-0.22020626,0.14816642,1.3585478,-0.61504304,-0.61504304,-0.35484588,-0.83905756,1.4151669,-1.5121437
-0.47823364,-0.7418419,-0.6778928,-0.8564435,-0.25843665,-0.7400231,0.10975215,-0.31794104,-0.5828285,-0.75719315,0.092655756,-1.4679259,0.8733582,-0.36183897,0.38518685,-0.40879384,0.053047784,-0.6897059,-0.08901728,-1.5664809,0.023772161,1.0799289,-1.2444345,1.9525837,-1.2723254,0.337398,0.337398,-0.93131375,1.049824,-0.8257716,-0.0023376218
-0.47823364,2.3749661,1.3755591,2.6040416,0.19478725,2.9251254,0.31641063,1.8763366,1.4530119,1.8569355,0.124629766,3.0067332,-1.720876,1.8640684,1.6119142,0.9522366,1.1481532,1.8416779,1.2094487,2.8626964,-0.0035474878,-1.627722,-0.8347432,-1.3179226,2.2621608,1.584153,1.584153,0.5098559,1.2859342,1.4151669,0.5009311
-0.47823364,0.1474873,0.5586035,0.01890022,0.91954976,0.8072252,-0.10307524,0.3647231,0.3155412,0.6273936,-0.27588683,0.50707334,-0.5233478,0.39591673,0.17647772,0.38940448,0.4629118,0.83243334,0.65778136,0.38461563,-1.3353804,0.34964958,0.53089446,-1.2051464,0.79478925,0.15529938,0.15529938,-0.49896285,-0.012671906,0.6681874,1.0041997
2.0363154,-0.99118656,-0.022626352,-0.59747505,0.13807243,-0.8847657,-0.10307524,0.380977,-0.44432017,-0.9248579,-0.23171219,-0.8174345,1.0263002,-0.6507333,-0.51080376,-0.8385929,-0.79293716,-0.6897059,-0.9803575,-0.6913106,0.17403023,0.046302803,-0.6298976,0.35962155,-0.752548,-0.40617985,-0.40617985,-0.21072893,1.049824,-0.8257716,-0.0023376218
-0.47823364,0.7708489,-0.4225942,0.7806613,-0.73573136,0.3630152,-0.7538952,0.85234034,-0.12551887,0.32451528,-0.11023198,0.96061194,-1.2329386,0.33367252,0.53975505,1.0255754,-0.27932632,0.14912519,-0.6190034,1.2064601,0.66806054,-0.5716258,-0.42505193,0.14816642,1.1786249,0.90612966,0.90612966,1.2304407,-1.6654433,1.4151669,-1.5121437
2.0363154,0.00619201,2.2082582,0.15974273,1.3745872,0.021123243,1.7221509,0.018514855,2.1091855,2.7488484e-06,0.5903653,0.15337887,1.4546233,-0.72650886,1.9260999,-0.8135781,1.9229456,-0.59539944,2.447689,0.23091188,0.26281908,1.091164,0.80402195,1.1631511,1.0226916,-0.6534355,-0.6534355,-0.35484588,-1.6654433,-0.8257716,-1.008875
-0.47823364,0.27631536,-0.49918377,-0.29458794,0.14631587,0.30811286,-0.3416064,-0.17165586,0.13602202,0.2569085,-0.44154167,0.06392947,-0.19819891,0.5332599,0.1908779,0.8857201,-0.88771826,0.36751908,-0.2905726,0.16503885,-0.8572865,-0.16716345,0.94058573,0.14816642,0.18704954,1.3885605,1.3885605,1.5186747,1.2859342,-0.07879211,1.5074685
-0.47823364,-0.8104117,-0.7008697,-0.9200498,-0.24936886,-0.6901119,0.14368115,-0.38295668,-0.57586443,-0.8112786,0.08744946,-1.5264647,0.86575925,-0.36183897,0.41408074,-0.4241438,0.04728407,-0.6897059,-0.04083672,-1.5602072,0.03515535,1.091164,-1.1078707,1.9807776,-1.2603306,0.9075365,0.9075365,-0.7871968,1.049824,-0.8257716,-0.0023376218
-0.47823364,0.25553665,-0.5315216,0.17337264,-0.5238751,0.05855667,-0.50713885,-0.03024687,-0.5224729,0.054088168,-0.5751699,0.5304615,-0.5522184,0.24910156,-0.60178673,0.18473825,-0.72121096,0.44693506,-0.66075987,0.52263534,0.5678885,-1.1783193,-0.971307,0.14816642,-0.14081003,-0.64463043,-0.64463043,0.9422068,-1.7834984,0.6681874,0.5009311
-0.47823364,-0.03536543,-1.2650796,-0.7489186,-0.56426793,0.16337027,-1.4910799,0.1696762,-1.5415539,0.42727757,-1.0309048,-1.0466657,-0.25674284,0.72269887,-0.6588638,1.2643526,-1.1054585,0.3526286,-1.5272069,-0.9516659,0.3607145,0.6642314,-0.42505193,0.14816642,-0.72456,0.79950964,0.79950964,1.5186747,0.9317689,0.6681874,1.5074685
0.77904093,-1.1220925,-0.11453386,-0.5671863,-0.5807548,-0.6352095,-0.31898707,-0.85432,-0.4814621,-1.0696867,0.101867564,-0.544983,0.14760622,-0.41314533,-0.8922995,-0.66718495,-1.1255248,-0.7757399,-0.57082283,-0.45604974,0.50869596,-1.1446142,0.59917635,0.14816642,-1.2763237,-0.6020331,-0.6020331,0.077505015,-0.13072701,-0.8257716,-1.5121437
-0.47823364,1.0596731,-1.1365794,0.7503726,-1.5259467,0.88209206,-1.6280297,1.2911959,-1.2397759,1.9470779,-1.3846699,0.69253725,-1.6909083,1.5325502,-1.2353947,1.2080694,-1.1970375,1.8416779,-1.3614657,0.34383708,0.85702145,-0.9873233,0.3260488,0.14816642,-0.19678605,0.2736529,0.2736529,-0.21072893,-0.13072701,1.4151669,1.5074685
-0.47823364,-0.056144148,-1.2650796,-0.70802885,-0.5881739,0.30811286,-0.67061496,0.55977,-1.3427867,0.21634443,-0.29871038,-0.5761672,-0.642041,0.5555867,-0.2656266,-0.014811332,-0.35809708,0.3526286,-0.52264225,-0.39331353,1.066472,-0.18963358,-0.4933338,-0.7822362,-0.5446371,-0.08700891,-0.08700891,-0.93131375,0.5776036,0.6681874,-0.0023376218
0.77904093,-0.07692287,1.407897,-0.19160631,1.3160589,-0.30246794,1.0258353,-0.31794104,1.0274277,-0.59493685,0.13982794,-0.298792,1.072536,-0.5512779,1.3684201,-0.5827601,0.8330703,-0.44153103,0.8357052,-0.36194542,-0.39057586,1.1922796,-0.4933338,-1.4870867,0.3229913,-0.34816745,-0.34816745,1.0863237,0.6956587,-0.8257716,-1.5121437
2.0363154,1.9465467,1.8746989,2.0188146,0.9682529,2.1406264,0.9588185,1.5929914,1.5599203,1.8717968,0.07432392,2.6830473,-1.454057,1.7904688,1.4237343,1.1221561,1.2910235,1.8066176,1.3498293,2.4392269,-0.37236276,-0.9873233,-0.15192439,0.14816642,2.3461246,-0.41775578,-0.41775578,1.2304407,0.5776036,1.4151669,1.0041997
-0.47823364,-0.2078288,-1.4344277,-0.15828873,-1.2484728,-1.0344994,-1.0614594,-0.9729735,-0.9070464,-0.32450977,0.54090196,-1.2326767,0.66690254,-0.72650886,-1.543035,-0.12226111,-0.8044646,-0.7062509,-0.7073344,-1.33122,0.030602073,0.6192912,-0.9030251,2.0089717,-1.2083528,-0.9249409,-0.9249409,1.3745577,0.105383195,-0.8257716,-0.50560635
-0.47823364,-0.24938625,0.6266832,0.01890022,0.3416852,-0.13609715,0.5724204,-0.4853563,0.8804076,0.15685047,-0.48632982,-0.3354471,1.2284747,-0.7241409,0.4317537,-0.2740552,1.4474393,-0.24299113,0.977379,-0.45604974,-3.302395,1.270925,0.18948503,-0.9373033,0.23502898,1.2485683,1.2485683,-0.06661195,-0.83905756,-0.8257716,-1.008875
3.29359,1.2529151,0.77730936,1.2501363,0.2328719,1.0567814,0.07171054,1.3277671,0.68521917,0.81128407,0.010143867,1.0306396,-0.6881698,1.2278694,0.9174326,1.2080694,0.5070088,1.494233,-0.21394257,1.0402092,-0.9119258,0.42829505,0.53089446,-1.2192435,1.6024433,0.27544203,0.27544203,0.9422068,0.2234383,1.4151669,-0.50560635
0.77904093,-0.24938625,-0.29494488,-0.5823307,-0.02926923,-0.6352095,0.14368115,0.48987818,-0.2570631,-0.27042437,-0.8832879,-1.5921156,0.8699333,-0.5512779,-0.654151,-0.24506085,-0.42437977,-0.7393409,-0.45920455,-1.5100182,1.8245924,0.596821,-1.1761526,-0.9936913,-1.4602449,0.97712433,0.97712433,-1.6518986,-0.012671906,-0.8257716,-1.008875
-0.47823364,0.6295536,-0.76214135,0.24606554,-0.53871334,0.5942706,-0.54518044,0.9449876,-0.9612116,0.48677152,-0.8943316,0.7412284,-1.4278353,0.8221543,0.08418564,0.34335458,0.5519292,0.3526286,-0.669593,0.99315697,0.62480444,-1.2007896,-0.6298976,-0.86681825,0.4229485,-1.0607822,-1.0607822,-1.6518986,0.6956587,0.6681874,0.5009311
-0.47823364,2.1879575,0.77730936,1.6090575,0.77941144,2.227699,0.2362148,2.3639538,0.6792223,2.1093342,-0.26926062,1.3240993,-0.49588457,1.8640684,1.0817256,1.7422483,1.5055034,2.0898528,1.206076,1.6707082,-0.36553285,0.2822392,-0.8347432,0.14816642,2.3541212,1.5984542,1.5984542,-1.5077816,-0.7210025,1.4151669,-1.008875
-0.47823364,-2.3688157,1.0777107,-1.4758476,1.0835941,-1.6334342,0.91479486,-1.9807159,1.3137298,-1.6225599,-0.08814467,0.11316767,0.9267648,-1.5458323,0.9157962,-2.5418708,0.72697526,-1.6327705,0.6336911,0.16503885,0.9936197,0.2822392,2.6476328,0.14816642,0.4589331,1.6770431,1.6770431,0.36573896,1.5220444,-1.572751,0.5009311
2.0363154,-0.56106704,2.4546213,0.08402095,0.828872,-0.6718111,1.0278915,-0.85432,1.4971179,-0.42306542,0.17003146,-0.44650662,1.2391775,-0.12793452,0.4797543,0.4874737,0.552783,-0.24299113,0.09567485,-0.5062387,-1.3763598,0.933873,-0.5616157,1.1349571,-0.0048682564,-0.39423403,-0.39423403,1.0863237,-0.7210025,-0.8257716,-0.50560635
-0.47823364,0.4363115,-0.6778928,-0.70802885,0.38537538,0.5077578,-0.53489894,-0.17165586,0.24357876,2.7488484e-06,-0.44154167,-1.0861474,0.39546356,0.25699484,0.31884316,0.38172948,0.15775523,0.14912519,0.013767909,-0.6066167,0.41990706,0.41706,-0.42505193,-0.9091093,-0.42868674,0.20332444,0.20332444,-1.3636646,1.1678791,-0.07879211,1.0041997
-0.47823364,0.25553665,0.42244425,0.47323087,0.2534805,-0.8348544,1.4977568,-0.8218122,1.8476446,0.44560653,3.66768,0.031103995,1.4546233,-1.9720699,1.8099166,-1.6572578,1.3262947,-1.7154955,1.8767494,0.11798669,1.6424614,1.0237535,-0.22020626,2.0089717,0.85476357,-1.3086307,-1.3086307,1.2304407,0.9317689,-1.572751,1.5074685
-0.47823364,0.74799234,-1.3927289,0.20063248,-1.2880412,0.11345903,-1.2967592,0.21356174,-1.007639,0.54085696,2.4581542,0.04696964,-1.7039657,-0.36183897,-1.5574353,0.75268704,-1.0305302,0.030001244,-1.7777457,0.5790979,1.4034145,-1.7288376,-0.42505193,0.14816642,-0.55263364,0.20161088,0.20161088,1.2304407,-1.7834984,1.4151669,1.5074685
0.77904093,-0.56106704,0.24373521,-0.15828873,-0.14385293,-0.6352095,0.976484,0.380977,0.43934754,-0.8112786,0.27629596,-1.456984,1.3152738,-0.46129438,1.1465265,-0.8385929,1.178893,-0.84357435,0.9685459,-1.54766,1.2486031,1.0574588,-0.8347432,-1.1487584,-1.2603306,-0.39265218,-0.39265218,-0.49896285,0.105383195,-1.572751,1.5074685
-0.47823364,1.190579,0.10587396,1.0229709,-0.9576445,1.0068702,-1.3862085,1.237558,-1.2103719,1.6975123,-1.4402037,1.387265,-1.720876,1.57991,-1.3944514,1.4639022,-1.5800042,1.6381745,-0.94277674,1.2880173,0.6452942,-2.2456508,-0.7664613,0.14816642,-0.23676893,0.40421483,0.40421483,0.9422068,-0.012671906,1.4151669,-1.5121437
-0.47823364,-0.18705009,1.4436388,0.20063248,0.86349446,0.11345903,1.8062024,-0.5942575,1.8391329,-0.48977077,0.52753913,0.102225855,1.0210558,-0.7880765,1.4479485,-0.6799766,2.2951322,-0.2975896,2.1353183,0.25286958,-0.14014573,0.2822392,1.1454314,0.14816642,0.59487486,1.6464938,1.6464938,-0.93131375,-1.1932229,-0.8257716,1.0041997
-0.47823364,-1.1220925,-0.50684273,0.11430965,-1.1330647,-1.0844107,-0.6274326,0.53295106,-0.7546098,-0.97894335,-0.6222895,0.06885329,-0.6273783,-0.6333681,-0.6796786,-1.1114812,-0.8627421,-0.79393935,-0.032806627,0.20268059,0.3857575,-1.2681999,-0.8347432,-1.0359824,-0.5966148,0.5342432,0.5342432,0.077505015,-0.7210025,-0.07879211,-0.0023376218
-0.47823364,0.56721747,-0.24388516,-0.38545406,0.9376853,0.54103196,0.08199206,-0.5178641,0.40607458,0.27042985,-0.045074414,-0.22165214,0.5427509,0.36434358,1.0221612,0.5480208,1.0463276,0.25335863,0.53492093,-0.17373675,-0.8436267,1.091164,0.39433068,-1.2051464,0.5069125,1.4702581,1.4702581,-0.7871968,1.2859342,-0.07879211,1.5074685
2.0363154,-0.11848031,-1.2114669,-0.76406294,-0.7192445,-0.4405557,-1.3368572,-0.122894146,-0.7290748,-0.054082673,1.5499976,-1.2326767,-0.12863119,-0.36183897,-1.117575,0.18473825,-0.024442134,-0.2975896,-1.4862534,-1.1712427,-0.065016694,0.88893276,-1.2444345,-0.95140034,-0.86050177,-0.13676184,-0.13676184,-1.6518986,1.4039893,0.6681874,-0.0023376218
-0.47823364,-1.0535227,-0.33494166,-1.0063726,-0.01113368,-0.8348544,-0.092793725,-1.0981287,-0.11159065,-0.5258277,-0.034705646,-0.7091104,0.9920514,-0.7146689,-0.4066206,-0.26211637,0.062120292,-0.5093655,-0.26648232,-0.8795192,-2.6672132,0.34964958,-0.22020626,-1.0782734,-0.80052745,-0.5217452,-0.5217452,-0.21072893,-0.3668372,-0.8257716,1.0041997
0.77904093,2.3063962,0.6266832,1.8362229,0.37713197,2.2097309,0.11459915,2.510239,0.74731576,2.145391,-0.28693047,1.5295868,-0.8614469,1.8640684,0.95016026,1.8271848,1.0724015,2.0402179,0.65199965,2.1318195,-0.3450431,-0.9648531,-0.35677004,0.14816642,1.9942755,0.5277984,0.5277984,1.5186747,-0.83905756,1.4151669,-1.5121437
-0.47823364,0.6295536,-0.31792176,0.34147498,-0.18424575,0.16337027,-0.4547031,0.120914474,0.057869263,0.42727757,-0.3311051,-0.041659135,-0.17754266,0.15911809,-0.35371083,1.0596864,-0.7282555,0.36751908,-0.82939184,0.033292785,-0.24259442,0.2822392,-0.015360616,0.14816642,0.31499475,-0.45233867,-0.45233867,1.3745577,1.6400995,-0.07879211,-0.50560635
-0.47823364,-0.4791395,-1.0426052,-0.49059916,-1.1230549,-0.39646742,0.39043754,-0.84735405,-0.6401995,-0.85184264,-0.518157,0.016127374,0.9030047,-0.7163604,-0.52342725,-0.9869759,-0.7522252,-0.49116603,-0.6479117,-0.38076627,-2.284738,0.248534,-0.5616157,-0.6976541,-0.25276208,-0.1881034,-0.1881034,0.5098559,-1.4293331,-0.07879211,0.5009311
-0.47823364,-0.18705009,0.9330415,0.20063248,0.46533668,-0.2558841,1.9018204,0.07215275,1.4994392,0.054088168,1.4745326,-0.74029464,1.2730515,-0.8354363,1.1121624,-0.5065788,1.6957059,-0.6897059,1.6045293,-0.56270134,0.37209767,0.52941066,-0.015360616,-0.52849,-0.3087381,-1.4222144,-1.4222144,-1.3636646,-1.5473882,-0.8257716,-0.50560635
-0.47823364,0.4363115,-0.6268331,0.7003962,-0.8206387,-0.49046692,0.14368115,-0.29897815,0.45121232,0.37319216,-1.0390035,-0.89895105,1.3067117,-1.2143141,0.21116906,-1.2939752,0.43844804,-1.0586592,0.0049348073,-0.85128796,0.23549944,0.88893276,0.39433068,-1.2897285,-0.45267645,0.50357234,0.50357234,0.9422068,-0.13072701,-1.572751,0.5009311
-0.47823364,-0.87274784,-0.8029891,0.20063248,-1.3721243,-1.1176847,-0.9266247,0.07215275,-0.6455055,-0.9248579,-0.64032745,-0.4733141,-0.37565014,0.059662644,-0.9742278,0.34335458,-1.1630956,-0.17681116,-0.53147537,-0.418408,1.9247644,-0.8412674,1.0771495,-1.2897285,-0.9964435,-1.4288889,-1.4288889,-0.06661195,-0.3668372,-0.07879211,1.5074685
-0.47823364,-0.18705009,0.24373521,0.11430965,0.02266439,-0.4405557,1.0073285,-0.4812928,0.65736276,-0.38400373,0.5192564,-1.1232585,1.1228387,-0.08031167,0.96456045,0.2978732,1.2878699,-0.39189607,0.7758237,-1.0269494,-1.1942289,0.933873,-0.5616157,-0.24654984,-0.6525908,0.9990105,0.9990105,-1.2195477,-0.4848923,-0.8257716,0.5009311
-0.47823364,-1.1220925,0.70327276,-0.46571913,0.21803373,-0.7849432,0.7081364,-1.049367,0.7403517,-0.43808916,1.0705189,-1.0685493,1.178386,-0.177136,1.1406354,-0.13761108,1.178893,-0.3472246,0.75414246,-0.8952033,-0.8663931,1.1473392,-0.35677004,2.1076508,-0.3727107,-0.3616636,-0.3616636,-0.35484588,-0.6029474,-0.8257716,-0.0023376218
-0.47823364,-2.6119268,0.31181484,-1.703013,0.38537538,-2.187449,0.38015604,-2.6097422,0.47571564,-2.1081266,-0.27478245,-0.49410355,1.4546233,-2.0715253,0.21771461,-2.5887735,0.25093526,-2.0794852,-0.18778741,-0.53760684,1.0687487,1.3608055,0.12120315,-2.7840116,0.18704954,1.6411312,1.6411312,-1.6518986,0.8137138,-1.572751,1.0041997
-0.47823364,-0.56106704,0.70327276,-0.6126194,1.3086398,-0.3357421,0.10975215,-0.61051136,0.7333876,-0.16766205,-0.5078036,0.6383752,0.32634178,-0.15977077,0.59081024,-0.39344385,0.21251051,0.0051837554,0.17356674,0.87082136,-0.49302453,0.8327574,0.2577669,2.1781359,1.6784108,1.45599,1.45599,-1.0754308,-1.5473882,0.6681874,1.5074685
-0.47823364,1.6830347,-0.13155377,1.5636245,-0.5807548,1.5059825,-0.001288227,1.4651127,0.49273902,1.9470779,-0.19858123,1.4316574,-1.720876,1.4804546,-0.118071474,1.2643526,-0.6720822,1.593503,-0.669593,1.2472386,0.44722673,-0.76262194,0.39433068,-0.3170349,1.0706711,-0.7207174,-0.7207174,0.36573896,0.9317689,1.4151669,-1.008875
-0.47823364,0.062294554,-0.72639954,-0.22340946,-0.86762625,0.11345903,-1.0623407,0.815769,-1.1396668,0.48677152,0.563431,-0.2933211,-1.3688632,0.059662644,-1.4126853,0.38940448,-0.93318754,0.3526286,-2.1776443,0.001924673,1.0368758,-0.99855834,-0.6981794,0.14816642,-0.6286011,-1.6255466,-1.6255466,1.3745577,0.2234383,0.6681874,-1.5121437
-0.47823364,0.52566,-0.13921273,1.0229709,-0.7711781,0.42956352,-0.3909577,1.1741678,-0.35146543,0.54085696,-0.69554573,1.5785905,-1.6884468,0.77005863,-0.43029362,0.64523727,-0.567512,0.6008035,-0.15325801,1.6267928,-0.31544682,-1.5827818,-0.42505193,0.14816642,0.8507652,-0.42926598,-0.42926598,0.5098559,-0.2487821,0.6681874,-0.0023376218
-0.47823364,-0.24938625,0.76028943,0.068876594,0.39361882,-0.08618592,0.72664315,-0.46910238,0.9399894,0.15685047,-0.5132027,-0.31903437,1.1217685,-0.707565,0.4317537,-0.3780939,1.3780613,-0.24299113,1.1227237,-0.45604974,-3.083838,1.1810445,-0.6298976,1.4873823,0.20304269,0.75803477,0.75803477,-0.06661195,-0.83905756,-0.8257716,-1.008875
-0.47823364,0.81656206,-0.21580231,0.7503726,-0.3260328,-0.49046692,1.3435341,-1.233036,0.9330253,-0.6544308,0.38673252,-0.99742746,1.2981495,-0.8354363,1.4207845,-1.367314,1.2512597,-1.0917492,1.4768507,-0.93284506,-0.6683256,0.31594437,2.511069,-1.1487584,-0.9004846,0.055834506,0.055834506,-1.2195477,-0.13072701,-1.572751,0.5009311
-0.47823364,-0.99118656,0.9909092,-0.4808635,0.66441554,-1.2391355,1.4977568,-0.46910238,0.82392097,-1.1357911,0.010143867,-0.49410355,1.1183436,-1.0248752,0.72630286,-1.7033077,0.70915043,-1.2356907,0.29401815,-0.49369147,-1.444659,0.75411195,0.80402195,0.14816642,-0.092830576,0.09941303,0.09941303,1.0863237,-0.4848923,-1.572751,-1.008875
0.77904093,-0.3054888,-0.9399994,-0.43543044,-0.64505357,-0.70674896,-1.1332831,-0.03024687,-0.97049713,-0.25239587,-0.9616979,0.16240588,-0.46127197,0.6800751,-1.4585977,0.38940448,-1.5351753,0.119344205,-0.8839964,-0.041990682,1.0869619,0.012597605,1.2137133,-1.2897285,0.027118044,-0.40471634,-0.40471634,0.9422068,-0.13072701,-0.07879211,-1.008875
-0.47823364,1.9323794,2.6180124,3.1972678,0.78471076,1.446802,2.3900456,2.381508,1.592294,2.266182,0.33814046,2.4524515,-1.3188356,2.0332103,1.7799474,1.6685684,1.2278845,2.1841593,1.6975178,1.9969366,-0.95062864,-0.21210371,-1.2444345,-0.6271691,2.3941042,-0.82904047,-0.82904047,-0.21072893,-0.6029474,1.4151669,-0.50560635
-0.47823364,0.19320048,0.56711346,0.24606554,0.63267833,0.6624826,-0.31898707,-0.22529377,0.34571898,0.15685047,0.44195083,1.3003556,-0.8207766,0.48590022,0.24978775,0.38940448,-0.4714501,0.25335863,0.14526068,1.2001865,-0.27674398,-1.0659688,1.6234046,0.14816642,0.79478925,-0.66606593,-0.66606593,0.36573896,1.1678791,-0.07879211,1.0041997
0.77904093,-1.4524741,1.1032406,-0.5368976,0.07954407,-0.2558841,2.2791522,-0.95671964,0.7844577,-1.2980473,0.243165,-0.7950037,1.3184847,-1.3611293,0.52993673,-2.010307,0.39310685,-1.2720896,1.059286,-0.88892967,-0.93924546,0.8439925,0.2577669,0.14816642,-0.5326422,0.5456925,0.5456925,-0.06661195,-0.2487821,-1.572751,-0.0023376218
-0.47823364,-0.97040784,-0.6685319,-0.76027685,-0.55849755,-0.8847657,-0.7816553,-0.5178641,-0.87067825,-0.75719315,-0.6856065,-0.35842493,0.49351838,-0.8083736,-0.5677499,-1.1114812,-0.54189545,-0.79393935,-0.68404716,-0.6160271,-0.15380555,-0.49298036,-1.2444345,-1.3320196,-1.016435,0.1481974,0.1481974,-0.06661195,1.1678791,-0.8257716,0.5009311
0.77904093,1.190579,-0.52386266,1.1092938,-0.8857618,0.8954017,-0.3529161,0.31596136,-0.009450431,0.32451528,-0.6557886,0.81386524,-1.0573974,0.9594975,-0.64826006,0.5991874,-1.4564046,0.5015335,0.17356674,0.776717,-1.7747715,-1.2569648,1.8282503,0.14816642,0.11907865,-0.83278865,-0.83278865,0.5098559,1.4039893,-0.07879211,-1.5121437
-0.47823364,1.0825297,-1.203808,0.52320725,-0.99127775,0.7123939,-0.88549864,0.9449876,-1.1933485,0.4471089,-0.9977738,0.18428953,-0.8937692,1.1063128,0.17142831,0.5991874,-0.004589345,0.7497084,-0.52842396,0.54145616,0.23549944,-0.32445437,-0.8347432,0.14816642,0.554892,0.018406166,0.018406166,-1.5077816,-1.1932229,1.4151669,0.5009311
